children,agent,country
0.0,96.0,CN
0.0,0.0,GBR
0.0,0.0,GBR
0.0,243.0,GBR
0.0,451.0,PRT
0.0,273.0,GBR
0.0,273.0,GBR
0.0,273.0,GBR
0.0,240.0,IRL
0.0,240.0,GBR
0.0,0.0,PRT
0.0,0.0,ESP
0.0,240.0,GBR
0.0,250.0,PRT
0.0,314.0,GBR
0.0,242.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,240.0,PRT
0.0,0.0,PRT
0.0,240.0,PRT
1.0,240.0,ITA
0.0,241.0,GBR
0.0,240.0,POL
0.0,240.0,BRA
0.0,240.0,PRT
0.0,0.0,GBR
0.0,240.0,ESP
0.0,314.0,GBR
0.0,0.0,GBR
0.0,0.0,AUT
0.0,0.0,AUT
2.0,240.0,GBR
0.0,240.0,ESP
0.0,40.0,GBR
0.0,251.0,PRT
0.0,240.0,SWE
0.0,0.0,SWE
0.0,0.0,PRT
0.0,0.0,PRT
0.0,240.0,SWE
0.0,0.0,SWE
0.0,240.0,IRL
0.0,250.0,PRT
0.0,0.0,PRT
0.0,96.0,PRT
0.0,240.0,GBR
0.0,240.0,GBR
2.0,240.0,FIN
0.0,241.0,HUN
0.0,0.0,PRT
0.0,147.0,IRL
0.0,240.0,GBR
0.0,241.0,SWE
0.0,0.0,SWE
0.0,0.0,PRT
0.0,240.0,DEU
0.0,243.0,GBR
0.0,40.0,GBR
0.0,40.0,PRT
1.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,336.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,243.0,GBR
0.0,0.0,GBR
0.0,0.0,PRT
0.0,240.0,FRA
0.0,0.0,GBR
0.0,240.0,ESP
1.0,240.0,ESP
0.0,240.0,ESP
0.0,0.0,GBR
0.0,0.0,DEU
0.0,0.0,GBR
0.0,8.0,GBR
0.0,0.0,GBR
0.0,240.0,GBR
0.0,240.0,PRT
0.0,250.0,PRT
1.0,250.0,PRT
0.0,177.0,GBR
0.0,0.0,GBR
0.0,240.0,PRT
0.0,240.0,PRT
0.0,240.0,PRT
0.0,240.0,PRT
0.0,250.0,PRT
0.0,240.0,PRT
0.0,240.0,PRT
0.0,240.0,PRT
0.0,0.0,GBR
0.0,0.0,GBR
0.0,327.0,GBR
0.0,0.0,GBR
0.0,8.0,GBR
0.0,0.0,GBR
0.0,241.0,GBR
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
1.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,251.0,PRT
0.0,0.0,GBR
0.0,240.0,DEU
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,PRT
0.0,0.0,GBR
2.0,240.0,NLD
0.0,240.0,GBR
0.0,240.0,GBR
0.0,0.0,GBR
2.0,240.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,IRL
0.0,240.0,DEU
0.0,243.0,GBR
0.0,314.0,IRL
0.0,240.0,IRL
0.0,147.0,IRL
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,PRT
0.0,0.0,GBR
0.0,0.0,GBR
0.0,240.0,GBR
0.0,240.0,GBR
0.0,0.0,GBR
0.0,436.0,GBR
0.0,6.0,PRT
0.0,40.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,0.0,GBR
0.0,241.0,BRA
0.0,240.0,ESP
0.0,0.0,GBR
0.0,5.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,254.0,PRT
0.0,250.0,IRL
0.0,0.0,ESP
0.0,241.0,PRT
0.0,240.0,IRL
0.0,241.0,PRT
0.0,0.0,GBR
0.0,240.0,CHN
0.0,240.0,CHN
0.0,240.0,CHN
0.0,314.0,IRL
0.0,314.0,IRL
0.0,241.0,PRT
0.0,240.0,PRT
0.0,0.0,ROU
0.0,0.0,SWE
0.0,0.0,SWE
0.0,0.0,SWE
0.0,0.0,SWE
0.0,0.0,SWE
0.0,0.0,SWE
0.0,0.0,SWE
0.0,0.0,SWE
0.0,47.0,PRT
0.0,0.0,PRT
0.0,0.0,SWE
0.0,240.0,FRA
0.0,240.0,ROU
0.0,0.0,SWE
0.0,0.0,SWE
0.0,0.0,SWE
0.0,0.0,SWE
0.0,0.0,SWE
0.0,0.0,SWE
0.0,0.0,SWE
0.0,0.0,SWE
0.0,0.0,SWE
0.0,0.0,SWE
0.0,240.0,PRT
0.0,0.0,NOR
0.0,240.0,DEU
0.0,240.0,NLD
0.0,240.0,BRA
0.0,6.0,FRA
0.0,336.0,GBR
0.0,240.0,ROU
0.0,0.0,SWE
0.0,240.0,FRA
0.0,241.0,SWE
0.0,0.0,SWE
0.0,242.0,IRL
0.0,242.0,IRL
0.0,240.0,IRL
0.0,240.0,IRL
0.0,177.0,IRL
0.0,243.0,GBR
0.0,40.0,GBR
0.0,314.0,PRT
0.0,240.0,ESP
0.0,243.0,GBR
0.0,241.0,GBR
0.0,0.0,GBR
0.0,243.0,GBR
0.0,0.0,GBR
0.0,250.0,SWE
0.0,0.0,PRT
0.0,240.0,ESP
0.0,15.0,PRT
0.0,15.0,PRT
0.0,15.0,PRT
0.0,15.0,PRT
0.0,6.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,240.0,GBR
0.0,177.0,PRT
0.0,177.0,PRT
0.0,240.0,PRT
0.0,0.0,PRT
0.0,242.0,FIN
0.0,242.0,FIN
0.0,0.0,PRT
0.0,314.0,CN
0.0,241.0,CN
0.0,96.0,CN
0.0,250.0,GBR
0.0,250.0,GBR
0.0,240.0,CHE
0.0,240.0,ESP
0.0,240.0,ESP
0.0,6.0,FRA
0.0,96.0,CN
0.0,96.0,CN
0.0,6.0,PRT
1.0,0.0,GBR
0.0,241.0,GBR
0.0,240.0,IRL
0.0,240.0,IRL
0.0,0.0,PRT
0.0,26.0,GBR
0.0,6.0,PRT
0.0,240.0,PRT
0.0,8.0,PRT
0.0,306.0,USA
0.0,184.0,GBR
0.0,6.0,FRA
0.0,6.0,PRT
0.0,6.0,PRT
0.0,240.0,GBR
0.0,240.0,GBR
0.0,241.0,GBR
0.0,241.0,GBR
0.0,240.0,NLD
0.0,339.0,PRT
0.0,339.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,10.0,PRT
0.0,250.0,AUT
0.0,0.0,PRT
0.0,250.0,GBR
0.0,171.0,GBR
0.0,57.0,GBR
0.0,241.0,GBR
0.0,95.0,GBR
0.0,0.0,GBR
0.0,2.0,GBR
2.0,240.0,IND
0.0,250.0,PRT
0.0,240.0,IRL
0.0,0.0,IRL
0.0,314.0,PRT
0.0,314.0,PRT
0.0,0.0,PRT
0.0,240.0,ESP
0.0,2.0,GBR
0.0,240.0,CZE
0.0,96.0,CN
0.0,96.0,CN
0.0,314.0,FRA
0.0,240.0,PRT
0.0,2.0,IRL
1.0,2.0,GBR
0.0,242.0,CHN
0.0,240.0,ESP
0.0,0.0,DEU
0.0,0.0,PRT
0.0,143.0,GBR
0.0,96.0,CN
0.0,96.0,CN
0.0,96.0,CN
0.0,240.0,ESP
1.0,240.0,GBR
0.0,240.0,DEU
0.0,143.0,GBR
0.0,0.0,PRT
0.0,430.0,GBR
0.0,240.0,FRA
0.0,240.0,ESP
0.0,240.0,CN
0.0,0.0,CN
0.0,240.0,GBR
0.0,240.0,IRL
0.0,240.0,IRL
0.0,177.0,IRL
2.0,240.0,GBR
0.0,240.0,IRL
0.0,6.0,ESP
0.0,240.0,IRL
0.0,240.0,IRL
1.0,240.0,GBR
1.0,240.0,PRT
0.0,0.0,PRT
0.0,240.0,IRL
0.0,143.0,GBR
0.0,177.0,AUT
0.0,240.0,PRT
0.0,143.0,GBR
0.0,0.0,ESP
0.0,242.0,GBR
0.0,314.0,GBR
0.0,240.0,GBR
0.0,240.0,GBR
0.0,143.0,GBR
0.0,250.0,GBR
0.0,96.0,PRT
0.0,96.0,PRT
0.0,240.0,IRL
0.0,250.0,IRL
1.0,250.0,GBR
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,96.0,CN
0.0,240.0,IRL
0.0,250.0,PRT
0.0,240.0,PRT
0.0,6.0,PRT
0.0,314.0,PRT
0.0,69.0,DEU
0.0,0.0,NLD
0.0,0.0,NLD
1.0,241.0,PRT
0.0,0.0,PRT
0.0,0.0,NLD
0.0,0.0,NLD
0.0,243.0,GBR
0.0,0.0,PRT
0.0,171.0,GBR
0.0,240.0,ESP
1.0,243.0,IRL
0.0,0.0,PRT
0.0,240.0,ESP
2.0,240.0,FRA
0.0,243.0,GBR
0.0,243.0,GBR
0.0,0.0,PRT
0.0,339.0,ESP
0.0,314.0,GBR
0.0,251.0,AUT
0.0,0.0,PRT
0.0,250.0,PRT
0.0,0.0,PRT
0.0,250.0,PRT
0.0,241.0,CN
0.0,0.0,PRT
0.0,0.0,PRT
0.0,250.0,PRT
0.0,0.0,PRT
0.0,0.0,CN
0.0,0.0,CN
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,CPV
0.0,240.0,ESP
0.0,0.0,PRT
1.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,241.0,GBR
0.0,240.0,GBR
0.0,240.0,GBR
0.0,250.0,PRT
0.0,240.0,GBR
0.0,0.0,PRT
0.0,250.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,314.0,DEU
0.0,240.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,240.0,RUS
0.0,240.0,GBR
0.0,40.0,GBR
0.0,240.0,GBR
0.0,240.0,DEU
0.0,0.0,PRT
0.0,243.0,GBR
1.0,240.0,LTU
0.0,0.0,PRT
0.0,0.0,PRT
0.0,2.0,GBR
0.0,40.0,GBR
0.0,240.0,ESP
0.0,0.0,PRT
0.0,0.0,PRT
0.0,6.0,ESP
0.0,240.0,GBR
0.0,240.0,BRA
0.0,0.0,PRT
0.0,6.0,FRA
0.0,0.0,PRT
0.0,243.0,GBR
0.0,250.0,GBR
0.0,0.0,PRT
1.0,240.0,FRA
0.0,0.0,PRT
0.0,0.0,PRT
0.0,240.0,FRA
0.0,250.0,IRL
0.0,250.0,IRL
0.0,240.0,BRA
0.0,6.0,FRA
0.0,6.0,FRA
0.0,0.0,PRT
0.0,250.0,AUS
0.0,250.0,PRT
0.0,240.0,PRT
0.0,241.0,SWE
0.0,241.0,NOR
1.0,250.0,GBR
0.0,250.0,GBR
0.0,250.0,GBR
0.0,240.0,GBR
0.0,240.0,NLD
0.0,6.0,FRA
0.0,241.0,CN
0.0,0.0,PRT
0.0,6.0,ESP
0.0,0.0,PRT
0.0,0.0,PRT
0.0,242.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,240.0,PRT
0.0,240.0,ESP
1.0,240.0,PRT
2.0,240.0,PRT
0.0,250.0,ESP
0.0,0.0,PRT
0.0,250.0,GBR
0.0,0.0,GBR
0.0,0.0,PRT
0.0,240.0,ESP
0.0,240.0,PRT
0.0,240.0,PRT
0.0,0.0,PRT
0.0,240.0,PRT
0.0,241.0,PRT
0.0,240.0,PRT
0.0,240.0,PRT
0.0,240.0,PRT
0.0,0.0,PRT
0.0,250.0,FRA
0.0,314.0,GBR
0.0,240.0,AUT
0.0,6.0,BEL
0.0,240.0,DEU
0.0,240.0,DEU
0.0,240.0,DEU
0.0,240.0,NLD
0.0,240.0,CHE
0.0,241.0,GBR
0.0,240.0,GBR
0.0,240.0,EST
0.0,240.0,EST
0.0,241.0,FRA
0.0,240.0,AUT
0.0,240.0,AUT
0.0,0.0,PRT
1.0,6.0,FRA
0.0,6.0,FRA
2.0,250.0,GBR
0.0,241.0,BRA
0.0,314.0,GBR
2.0,240.0,GBR
1.0,241.0,GBR
0.0,0.0,FRA
0.0,0.0,ESP
0.0,240.0,BEL
0.0,0.0,FRA
0.0,240.0,ESP
0.0,242.0,PRT
0.0,240.0,ESP
0.0,240.0,PRT
0.0,171.0,GBR
0.0,0.0,IRL
0.0,240.0,GBR
0.0,250.0,DEU
0.0,250.0,GBR
1.0,240.0,PRT
0.0,175.0,IRL
0.0,240.0,IRL
0.0,6.0,FRA
0.0,250.0,GBR
0.0,0.0,PRT
0.0,468.0,PRT
0.0,314.0,PRT
0.0,314.0,PRT
0.0,250.0,FRA
0.0,0.0,DEU
0.0,240.0,CN
0.0,240.0,ESP
0.0,240.0,ESP
0.0,240.0,DEU
1.0,250.0,BEL
0.0,240.0,DEU
0.0,240.0,DEU
0.0,240.0,FRA
0.0,240.0,GBR
0.0,240.0,MDV
0.0,250.0,IRL
0.0,250.0,IRL
0.0,250.0,IRL
0.0,6.0,FRA
0.0,0.0,PRT
0.0,241.0,LUX
0.0,250.0,LTU
0.0,314.0,IRL
0.0,240.0,BEL
0.0,240.0,POL
0.0,0.0,PRT
0.0,240.0,IRL
0.0,241.0,IRL
1.0,241.0,CHN
0.0,6.0,FRA
0.0,240.0,LTU
0.0,240.0,LTU
1.0,6.0,GBR
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,94.0,PRT
0.0,94.0,PRT
0.0,240.0,RUS
0.0,240.0,RUS
0.0,368.0,UKR
0.0,241.0,NLD
0.0,468.0,PRT
0.0,368.0,UKR
0.0,468.0,PRT
0.0,171.0,PRT
0.0,240.0,ESP
0.0,368.0,UKR
0.0,368.0,UKR
0.0,368.0,UKR
0.0,368.0,UKR
0.0,368.0,UKR
0.0,368.0,UKR
0.0,368.0,UKR
0.0,368.0,UKR
0.0,368.0,UKR
0.0,242.0,IRL
0.0,240.0,PRT
0.0,5.0,ARG
0.0,240.0,ITA
2.0,250.0,SWE
0.0,242.0,ESP
0.0,368.0,UKR
0.0,0.0,BRA
0.0,250.0,GBR
0.0,339.0,PRT
0.0,250.0,GBR
2.0,250.0,GBR
0.0,240.0,PRT
0.0,240.0,IRL
0.0,240.0,IRL
0.0,240.0,IRL
0.0,240.0,IRL
0.0,240.0,GBR
0.0,240.0,IRL
0.0,240.0,IRL
0.0,6.0,FRA
0.0,8.0,IRL
0.0,6.0,FRA
0.0,240.0,IRL
0.0,250.0,PRT
0.0,240.0,LUX
0.0,240.0,BEL
0.0,240.0,IRL
0.0,240.0,BRA
0.0,171.0,GBR
0.0,240.0,DEU
0.0,240.0,IRL
0.0,0.0,PRT
0.0,240.0,ESP
0.0,468.0,PRT
0.0,0.0,ESP
0.0,6.0,FRA
0.0,75.0,DEU
0.0,242.0,NLD
0.0,242.0,FIN
0.0,0.0,PRT
0.0,314.0,IRL
0.0,241.0,FIN
0.0,314.0,GBR
0.0,171.0,GBR
0.0,177.0,ESP
0.0,242.0,CN
0.0,0.0,USA
0.0,240.0,BEL
0.0,69.0,DEU
0.0,240.0,PRT
0.0,241.0,PRT
0.0,0.0,DEU
0.0,241.0,GBR
0.0,240.0,GBR
0.0,250.0,GBR
0.0,57.0,GBR
0.0,241.0,GBR
2.0,240.0,GBR
0.0,240.0,BEL
0.0,240.0,PRT
0.0,240.0,FRA
2.0,240.0,DEU
0.0,240.0,BEL
0.0,240.0,IRL
0.0,240.0,IRL
0.0,241.0,GBR
0.0,171.0,IRL
0.0,0.0,PRT
1.0,171.0,ITA
1.0,241.0,POL
0.0,240.0,ESP
0.0,240.0,PRT
0.0,240.0,PRT
0.0,240.0,CMR
0.0,314.0,USA
0.0,240.0,GBR
0.0,6.0,GBR
0.0,6.0,AUS
0.0,240.0,ITA
0.0,240.0,ESP
0.0,0.0,FRA
0.0,6.0,ITA
0.0,240.0,BRA
0.0,0.0,NLD
0.0,0.0,MAR
0.0,240.0,ESP
0.0,314.0,GBR
0.0,250.0,PRT
0.0,250.0,PRT
0.0,240.0,PRT
0.0,250.0,PRT
2.0,314.0,PRT
0.0,240.0,PRT
0.0,0.0,PRT
0.0,240.0,PRT
0.0,242.0,PRT
0.0,171.0,DEU
0.0,240.0,GBR
0.0,241.0,FRA
0.0,250.0,PRT
0.0,241.0,CN
0.0,348.0,FRA
0.0,240.0,FRA
0.0,240.0,FRA
0.0,240.0,FRA
0.0,240.0,FRA
0.0,240.0,FRA
0.0,240.0,PRT
1.0,240.0,GBR
0.0,240.0,ESP
0.0,240.0,POL
1.0,240.0,POL
0.0,6.0,FRA
0.0,6.0,FRA
0.0,6.0,FRA
2.0,240.0,BEL
0.0,240.0,ESP
0.0,171.0,GBR
0.0,242.0,SRB
1.0,171.0,GBR
0.0,171.0,GBR
0.0,314.0,GBR
0.0,57.0,GBR
0.0,57.0,GBR
0.0,6.0,FRA
0.0,10.0,PRT
0.0,40.0,GBR
0.0,314.0,GBR
0.0,146.0,PRT
0.0,6.0,FRA
0.0,250.0,NLD
1.0,241.0,FIN
1.0,242.0,FIN
0.0,240.0,IRL
0.0,240.0,GBR
0.0,240.0,IRL
0.0,242.0,PRT
0.0,6.0,FRA
0.0,241.0,GBR
0.0,240.0,PRT
0.0,240.0,GBR
0.0,171.0,GBR
0.0,240.0,PRT
0.0,240.0,FRA
0.0,0.0,IRL
0.0,0.0,IRL
0.0,177.0,GBR
0.0,177.0,GBR
0.0,0.0,PRT
0.0,241.0,CHE
0.0,0.0,PRT
0.0,0.0,PRT
0.0,360.0,GBR
0.0,0.0,FRA
0.0,0.0,PRT
0.0,0.0,PRT
1.0,6.0,PRT
0.0,241.0,ESP
0.0,240.0,NLD
0.0,69.0,FRA
0.0,177.0,DEU
0.0,314.0,LVA
0.0,240.0,POL
0.0,240.0,PRT
0.0,241.0,PRT
0.0,468.0,GBR
0.0,240.0,GBR
0.0,0.0,ESP
0.0,0.0,NLD
0.0,250.0,GBR
1.0,250.0,RUS
2.0,240.0,GBR
0.0,240.0,FRA
0.0,6.0,BEL
0.0,0.0,MAR
0.0,26.0,GBR
0.0,240.0,FRA
0.0,240.0,FRA
0.0,314.0,GBR
0.0,250.0,NLD
0.0,314.0,ITA
0.0,251.0,AUT
0.0,250.0,ITA
0.0,250.0,ESP
0.0,6.0,FRA
0.0,240.0,FIN
0.0,240.0,PRT
0.0,240.0,FRA
0.0,241.0,DEU
0.0,240.0,GBR
0.0,251.0,CZE
0.0,0.0,FRA
0.0,241.0,CN
0.0,0.0,PRT
0.0,0.0,PRT
0.0,180.0,PRT
0.0,78.0,PRT
0.0,6.0,BEL
0.0,8.0,PRT
0.0,0.0,ESP
0.0,8.0,PRT
0.0,241.0,GBR
0.0,250.0,FRA
0.0,241.0,GBR
2.0,240.0,GBR
0.0,240.0,POL
0.0,240.0,POL
0.0,240.0,ESP
0.0,171.0,DEU
0.0,240.0,BRA
0.0,250.0,PRT
0.0,240.0,NLD
0.0,241.0,GBR
0.0,464.0,FRA
0.0,6.0,FRA
0.0,240.0,BEL
0.0,240.0,FRA
0.0,250.0,GBR
0.0,241.0,GBR
0.0,147.0,GBR
0.0,146.0,PRT
0.0,240.0,FRA
0.0,147.0,GBR
0.0,242.0,DEU
0.0,6.0,BEL
0.0,240.0,CHE
0.0,240.0,BEL
0.0,240.0,BEL
0.0,250.0,BRA
0.0,250.0,BRA
0.0,250.0,BRA
0.0,250.0,BRA
0.0,250.0,BRA
0.0,126.0,PRT
0.0,240.0,NLD
0.0,147.0,GBR
0.0,0.0,ESP
0.0,314.0,PRT
0.0,468.0,PRT
0.0,240.0,BRA
0.0,240.0,ITA
0.0,146.0,PRT
0.0,146.0,PRT
0.0,240.0,CHE
0.0,240.0,RUS
0.0,240.0,ESP
0.0,240.0,ITA
0.0,0.0,ITA
0.0,146.0,PRT
0.0,6.0,FIN
0.0,146.0,PRT
0.0,146.0,PRT
0.0,240.0,FRA
0.0,6.0,GBR
0.0,240.0,NLD
0.0,240.0,SWE
0.0,240.0,SWE
0.0,171.0,GBR
0.0,171.0,GBR
0.0,240.0,BRA
0.0,171.0,PRT
0.0,242.0,IRL
0.0,241.0,POL
0.0,250.0,FRA
0.0,0.0,PRT
0.0,240.0,PRT
0.0,240.0,GBR
0.0,250.0,GBR
0.0,240.0,LVA
0.0,240.0,POL
0.0,241.0,SWE
0.0,6.0,PRT
0.0,240.0,FRA
0.0,241.0,LVA
0.0,314.0,GBR
0.0,240.0,NLD
0.0,177.0,DZA
0.0,240.0,IRL
0.0,240.0,IND
0.0,240.0,IRL
0.0,240.0,NLD
0.0,6.0,MLT
0.0,240.0,DEU
0.0,240.0,AUT
0.0,240.0,AUT
0.0,240.0,CHE
0.0,240.0,NLD
0.0,240.0,AUT
0.0,240.0,USA
0.0,242.0,PRT
0.0,0.0,PRT
0.0,6.0,FRA
0.0,339.0,GBR
0.0,250.0,PRT
0.0,6.0,FRA
0.0,314.0,GBR
0.0,240.0,GBR
0.0,314.0,PRT
0.0,0.0,GBR
0.0,240.0,ITA
0.0,240.0,FRA
0.0,240.0,RUS
0.0,240.0,DEU
0.0,6.0,FRA
0.0,240.0,NLD
0.0,240.0,LVA
0.0,250.0,POL
0.0,240.0,POL
2.0,240.0,POL
0.0,6.0,USA
0.0,240.0,FRA
0.0,240.0,GBR
0.0,240.0,MLT
0.0,240.0,ITA
0.0,314.0,BRA
0.0,314.0,BRA
0.0,240.0,DEU
0.0,240.0,PRT
0.0,242.0,GBR
0.0,250.0,ROU
0.0,240.0,DEU
0.0,240.0,PRT
0.0,196.0,ESP
0.0,314.0,IRL
0.0,250.0,FRA
0.0,240.0,LVA
0.0,250.0,PRT
0.0,0.0,PRT
0.0,240.0,GBR
0.0,240.0,FRA
0.0,175.0,ESP
0.0,240.0,PRT
0.0,314.0,FRA
0.0,240.0,PRT
0.0,40.0,GBR
0.0,240.0,PRT
0.0,240.0,PRT
0.0,240.0,PRT
0.0,240.0,PRT
0.0,0.0,PRT
0.0,250.0,ROU
0.0,240.0,BRA
1.0,250.0,PRT
0.0,250.0,PRT
0.0,240.0,USA
0.0,241.0,PRT
0.0,240.0,GBR
1.0,250.0,PRT
0.0,240.0,PRT
0.0,240.0,PRT
0.0,240.0,PRT
0.0,240.0,FRA
0.0,6.0,ESP
0.0,240.0,NLD
0.0,240.0,IRL
0.0,6.0,FRA
0.0,241.0,PRT
0.0,69.0,DEU
0.0,0.0,PRT
0.0,240.0,PRT
0.0,240.0,FRA
0.0,240.0,PRT
0.0,250.0,IRL
0.0,250.0,ESP
0.0,464.0,FRA
0.0,171.0,GBR
0.0,241.0,FRA
0.0,240.0,BEL
0.0,6.0,ESP
0.0,40.0,GBR
0.0,240.0,BEL
0.0,6.0,FRA
0.0,250.0,ESP
0.0,240.0,FRA
0.0,250.0,GBR
0.0,240.0,FRA
0.0,40.0,GBR
0.0,240.0,CHE
0.0,6.0,FRA
0.0,6.0,FRA
0.0,241.0,SVK
0.0,240.0,PRT
0.0,240.0,SVN
0.0,240.0,SVN
2.0,240.0,GBR
0.0,314.0,GBR
0.0,240.0,ESP
0.0,240.0,PRT
0.0,0.0,GBR
0.0,0.0,PRT
0.0,250.0,BEL
0.0,147.0,GBR
0.0,240.0,BEL
0.0,339.0,IRL
0.0,240.0,POL
0.0,240.0,BEL
0.0,240.0,GBR
0.0,240.0,PRT
0.0,240.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,241.0,GBR
0.0,241.0,GBR
0.0,240.0,BRA
0.0,240.0,FRA
0.0,240.0,PRT
0.0,11.0,CN
0.0,240.0,FRA
0.0,240.0,PRT
0.0,196.0,ESP
0.0,241.0,ESP
0.0,0.0,FRA
0.0,6.0,FRA
0.0,240.0,ITA
0.0,240.0,PRT
0.0,240.0,PRT
0.0,240.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,240.0,IRL
0.0,250.0,FRA
0.0,240.0,FRA
0.0,240.0,FRA
0.0,240.0,FRA
0.0,240.0,LTU
0.0,6.0,FRA
0.0,240.0,FRA
0.0,314.0,GBR
0.0,75.0,DEU
0.0,69.0,PRT
0.0,143.0,DEU
0.0,75.0,DEU
0.0,146.0,PRT
0.0,314.0,PRT
0.0,240.0,ESP
0.0,240.0,ESP
0.0,6.0,PRT
0.0,0.0,FRA
0.0,0.0,PRT
0.0,0.0,FRA
0.0,240.0,PRT
0.0,240.0,PRT
0.0,240.0,PRT
0.0,240.0,BRA
0.0,241.0,PRT
0.0,242.0,ESP
0.0,0.0,AUS
0.0,250.0,ESP
0.0,242.0,ESP
0.0,0.0,FRA
0.0,0.0,FRA
0.0,240.0,GBR
0.0,240.0,GBR
0.0,0.0,PRT
0.0,0.0,FRA
0.0,0.0,FRA
0.0,241.0,PRT
0.0,250.0,PRT
0.0,250.0,PRT
0.0,146.0,PRT
0.0,306.0,FRA
0.0,241.0,PRT
0.0,240.0,CHN
0.0,75.0,DEU
0.0,240.0,PRT
0.0,0.0,IRL
0.0,358.0,PRT
0.0,0.0,FRA
0.0,240.0,ESP
0.0,240.0,GBR
0.0,171.0,GBR
0.0,240.0,FRA
0.0,0.0,CN
0.0,241.0,DEU
0.0,241.0,GBR
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
1.0,0.0,PRT
0.0,0.0,FRA
0.0,0.0,FRA
0.0,6.0,FRA
0.0,240.0,IRL
0.0,57.0,GBR
0.0,240.0,NLD
0.0,240.0,FRA
0.0,195.0,PRT
0.0,0.0,PRT
0.0,0.0,PRT
0.0,184.0,PRT
0.0,6.0,ESP
0.0,242.0,DNK
0.0,6.0,FRA
0.0,314.0,ESP
0.0,240.0,GBR
0.0,40.0,GBR
0.0,240.0,ESP
0.0,240.0,FIN
0.0,240.0,POL
0.0,240.0,GBR
0.0,196.0,PRT
0.0,240.0,NLD
0.0,240.0,NLD
0.0,250.0,PRT
0.0,240.0,FRA
0.0,464.0,FRA
0.0,127.0,PRT
0.0,314.0,PRT
0.0,464.0,FRA
0.0,250.0,IRL
0.0,464.0,FRA
0.0,464.0,FRA
0.0,0.0,IRL
0.0,464.0,FRA
0.0,177.0,GBR
0.0,464.0,FRA
0.0,240.0,PRT
0.0,240.0,NLD
0.0,0.0,PRT
0.0,241.0,GBR
0.0,6.0,BEL
0.0,75.0,PRT
0.0,348.0,ESP
0.0,0.0,PRT
0.0,154.0,PRT
0.0,240.0,DEU
0.0,0.0,PRT
0.0,177.0,PRT
0.0,177.0,PRT
0.0,240.0,PRT
0.0,240.0,PRT
0.0,0.0,PRT
0.0,250.0,PRT
0.0,240.0,CHE
0.0,0.0,PRT
0.0,146.0,PRT
0.0,240.0,GBR
0.0,314.0,GBR
0.0,240.0,GBR
0.0,314.0,IRL
0.0,240.0,PRT
0.0,0.0,PRT
0.0,240.0,DEU
0.0,0.0,DEU
0.0,240.0,ESP
0.0,240.0,NLD
0.0,241.0,GBR
0.0,240.0,GBR
0.0,314.0,GBR
0.0,250.0,IRL
0.0,8.0,GBR
0.0,314.0,GBR
0.0,26.0,PRT
0.0,175.0,IRL
0.0,240.0,GBR
0.0,175.0,IRL
0.0,240.0,IRL
0.0,241.0,USA
0.0,0.0,NLD
0.0,0.0,NLD
0.0,250.0,SVK
0.0,240.0,AUS
0.0,0.0,NLD
